run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_19.png,summer,positive,0,levir_val_19__summer__positive__v0.png,0.8103,0.0219,0.9662,,0.6526,0.9662,False,0.7781,18.119,,
20260706-222212,levir_val_19.png,summer,negative,0,levir_val_19__summer__negative__v0.png,0.763,0.0206,0.9865,,0.6145,0.9865,False,0.7633,36.025,,
20260706-222212,levir_val_19.png,summer,few_shot,0,levir_val_19__summer__few_shot__v0.png,0.8566,0.1241,0.9721,,0.7101,0.9721,False,0.8149,18.104,,
20260706-222212,levir_val_19.png,summer,cot,0,levir_val_19__summer__cot__v0.png,0.6189,0.0235,0.9811,,0.4998,0.9811,False,0.6923,18.101,,
20260706-222212,levir_val_19.png,summer,step_back,0,levir_val_19__summer__step_back__v0.png,0.6198,0.0209,0.9833,,0.5,0.9833,False,0.6933,18.1,,
20260706-222212,levir_val_19.png,summer,decomposed,0,levir_val_19__summer__decomposed__v0.png,0.5792,0.0202,0.9837,,0.4674,0.9837,False,0.6739,18.096,,
20260706-222212,levir_val_19.png,summer,kontext_guide,0,levir_val_19__summer__kontext_guide__v0.png,0.9624,0.6047,0.9737,,0.8909,0.9737,False,0.924,18.096,,
20260706-222212,levir_val_19.png,summer,hybrid,0,levir_val_19__summer__hybrid__v0.png,0.6129,0.0261,0.9825,,0.4955,0.9825,False,0.6903,18.095,,
20260706-222212,levir_val_19.png,autumn,zero_shot,0,levir_val_19__autumn__zero_shot__v0.png,0.1992,0.0218,0.9998,0.1547,0.1637,0.7886,True,0.0,18.095,,
20260706-222212,levir_val_19.png,autumn,contextual,0,levir_val_19__autumn__contextual__v0.png,0.596,0.0232,0.9885,0.1001,0.4814,0.7693,False,0.5966,18.099,,
20260706-222212,levir_val_19.png,autumn,positive,0,levir_val_19__autumn__positive__v0.png,0.6852,0.0233,0.9996,0.1724,0.5528,0.7929,False,0.6489,18.094,,
20260706-222212,levir_val_19.png,autumn,negative,0,levir_val_19__autumn__negative__v0.png,0.7184,0.0201,0.9996,0.1786,0.5787,0.7945,False,0.665,36.003,,
