run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-131826,levir_val_25.png,summer,cot,0,levir_val_25__summer__cot__v0.png,0.9819,0.8113,0.946,,0.9478,0.946,False,0.9471,18.152,,
20260706-131826,levir_val_25.png,summer,kontext_guide,0,levir_val_25__summer__kontext_guide__v0.png,0.9751,0.8207,0.9531,,0.9442,0.9531,False,0.9478,18.154,,
20260706-131826,levir_val_25.png,summer,hybrid,0,levir_val_25__summer__hybrid__v0.png,0.9428,0.7117,0.9535,,0.8966,0.9535,False,0.9193,36.111,,
20260706-131826,levir_val_25.png,autumn,zero_shot,0,levir_val_25__autumn__zero_shot__v0.png,0.9266,0.3415,0.7568,0.127,0.8096,0.6602,False,0.7498,18.155,,
20260706-131826,levir_val_25.png,autumn,contextual,0,levir_val_25__autumn__contextual__v0.png,0.9338,0.3126,0.9302,0.1657,0.8096,0.7565,False,0.7883,18.155,,
20260706-131826,levir_val_25.png,autumn,positive,0,levir_val_25__autumn__positive__v0.png,0.9344,0.3686,0.7961,0.1513,0.8212,0.6859,False,0.7671,18.156,,
20260706-131826,levir_val_25.png,autumn,negative,0,levir_val_25__autumn__negative__v0.png,0.7213,0.2108,0.9878,0.1497,0.6192,0.7813,False,0.6841,36.117,,
20260706-131826,levir_val_25.png,autumn,few_shot,0,levir_val_25__autumn__few_shot__v0.png,0.9265,0.3114,0.8625,0.1521,0.8035,0.7193,False,0.7698,18.156,,
20260706-131826,levir_val_25.png,autumn,cot,0,levir_val_25__autumn__cot__v0.png,0.9235,0.353,0.6949,0.1401,0.8094,0.6325,False,0.7386,18.152,,
20260706-131826,levir_val_25.png,autumn,kontext_guide,0,levir_val_25__autumn__kontext_guide__v0.png,0.9357,0.4407,0.6464,0.1411,0.8367,0.6085,False,0.7454,18.152,,
20260706-131826,levir_val_25.png,autumn,hybrid,0,levir_val_25__autumn__hybrid__v0.png,0.7246,0.1865,0.9845,0.1409,0.617,0.7775,False,0.6812,36.117,,
